シナリオ1

境界ID, 57
----------------
面積, 0.0130222, cm^2
サマリー FX, -0.000112672, Newton
サマリー FY, 9.68117e-05, Newton
サマリー FZ, 9.90656e-05, Newton
力の中心 X-Axis (Y-Z), -7.4368, -0.0376093, cm
力の中心 Y-Axis (X-Z), 22.9454, -0.0397927, cm
力の中心 Z-Axis (X-Y), 22.9449, -7.43855, cm
サマリー MX, -7.33052e-06, N-m
サマリー MY, -2.26881e-05, N-m
サマリー MZ, 1.38346e-05, N-m

境界ID, 2
----------------
面積, 0.0130222, cm^2
サマリー FX, 3.22348e-05, Newton
サマリー FY, 3.34484e-05, Newton
サマリー FZ, -3.32228e-05, Newton
力の中心 X-Axis (Y-Z), -7.44104, 0.0407471, cm
力の中心 Y-Axis (X-Z), 18.0609, 0.040221, cm
力の中心 Z-Axis (X-Y), 18.0608, -7.44061, cm
サマリー MX, 2.45852e-06, N-m
サマリー MY, 6.01342e-06, N-m
サマリー MZ, 8.43966e-06, N-m

境界ID, 1
----------------
面積, 0.0131628, cm^2
サマリー FX, 3.34233e-05, Newton
サマリー FY, 3.41341e-05, Newton
サマリー FZ, 3.40539e-05, Newton
力の中心 X-Axis (Y-Z), -7.44051, -0.0405406, cm
力の中心 Y-Axis (X-Z), 18.0605, -0.0402491, cm
力の中心 Z-Axis (X-Y), 18.0605, -7.44024, cm
サマリー MX, -2.51995e-06, N-m
サマリー MY, -6.16385e-06, N-m
サマリー MZ, 8.65165e-06, N-m


サマリー
-------------------
全面積, 7426.72, cm^2
全 FX, -14.8376, Newton
全 FY, 0.0204548, Newton
全 FZ, -30.9104, Newton
力の中心 X-Axis (Y-Z), 0.0478828, -1.84692, cm
力の中心 Y-Axis (X-Z), -6.11638, 1.53324, cm
力の中心 Z-Axis (X-Y), 6.21173, 0.0329173, cm
全 MX, -0.0104885, N-m
全 MY, 2.19411, N-m
全 MZ, 0.00585356, N-m
トルク, 2.19411, N-m
